Filename, Records (Actual), Labeled Size, DataType, ParameterSet, Pivot Type, KStop, InsertionSort, Time(nS), Time(uS), Time(mS), Final Check Result, User Generated Data, GaussianSequential, Presorted sample [1:30], Sorted sample [1:30], Path, Full Path
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 10897100, 10897, 10.9, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 10306100, 10306, 10.31, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 394500, 394, 0.39, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 465100, 465, 0.47, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
asc5K-ug.dat, 5000, 5000, ASCENDING, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 338800, 338, 0.34, true, true, true,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548,  (0)310 576 752 1031 1167 (5)1408 1564 1872 2100 2383 (10)2548 2861 3074 3264 3427 (15)3671 4029 4246 4288 4394 (20)4678 4843 4859 5088 5296 (25)5372 5689 5948 6014 6281 (30)6548, res\custom\asc5K-ug.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\asc5K-ug.dat
dup30-u.dat, 30, 30, DUPLICATE, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 16600, 16, 0.02, true, true, false,  (0)4 1 2 3 5 (5)6 3 8 9 7 (10)9 8 7 6 5 (15)4 3 2 1 0 (20)1 2 3 4 5 (25)6 7 8 9 11,  (0)0 1 1 1 2 (5)2 2 3 3 3 (10)3 4 4 4 5 (15)5 5 6 6 6 (20)7 7 7 8 8 (25)8 9 9 9 11, res\custom\dup30-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\dup30-u.dat
dup30-u.dat, 30, 30, DUPLICATE, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 44700, 44, 0.04, true, true, false,  (0)4 1 2 3 5 (5)6 3 8 9 7 (10)9 8 7 6 5 (15)4 3 2 1 0 (20)1 2 3 4 5 (25)6 7 8 9 11,  (0)0 1 1 1 2 (5)2 2 3 3 3 (10)3 4 4 4 5 (15)5 5 6 6 6 (20)7 7 7 8 8 (25)8 9 9 9 11, res\custom\dup30-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\dup30-u.dat
dup30-u.dat, 30, 30, DUPLICATE, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 166000, 166, 0.17, true, true, false,  (0)4 1 2 3 5 (5)6 3 8 9 7 (10)9 8 7 6 5 (15)4 3 2 1 0 (20)1 2 3 4 5 (25)6 7 8 9 11,  (0)0 1 1 1 2 (5)2 2 3 3 3 (10)3 4 4 4 5 (15)5 5 6 6 6 (20)7 7 7 8 8 (25)8 9 9 9 11, res\custom\dup30-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\dup30-u.dat
dup30-u.dat, 30, 30, DUPLICATE, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 30700, 30, 0.03, true, true, false,  (0)4 1 2 3 5 (5)6 3 8 9 7 (10)9 8 7 6 5 (15)4 3 2 1 0 (20)1 2 3 4 5 (25)6 7 8 9 11,  (0)0 1 1 1 2 (5)2 2 3 3 3 (10)3 4 4 4 5 (15)5 5 6 6 6 (20)7 7 7 8 8 (25)8 9 9 9 11, res\custom\dup30-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\dup30-u.dat
dup30-u.dat, 30, 30, DUPLICATE, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 26800, 26, 0.03, true, true, false,  (0)4 1 2 3 5 (5)6 3 8 9 7 (10)9 8 7 6 5 (15)4 3 2 1 0 (20)1 2 3 4 5 (25)6 7 8 9 11,  (0)0 1 1 1 2 (5)2 2 3 3 3 (10)3 4 4 4 5 (15)5 5 6 6 6 (20)7 7 7 8 8 (25)8 9 9 9 11, res\custom\dup30-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\dup30-u.dat
dup30-u.dat, 30, 30, DUPLICATE, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 25500, 25, 0.03, true, true, false,  (0)4 1 2 3 5 (5)6 3 8 9 7 (10)9 8 7 6 5 (15)4 3 2 1 0 (20)1 2 3 4 5 (25)6 7 8 9 11,  (0)0 1 1 1 2 (5)2 2 3 3 3 (10)3 4 4 4 5 (15)5 5 6 6 6 (20)7 7 7 8 8 (25)8 9 9 9 11, res\custom\dup30-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\dup30-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 240100, 240, 0.24, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 140100, 140, 0.14, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 135900, 135, 0.14, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 188000, 188, 0.19, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 157500, 157, 0.16, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran1000-u.dat, 1000, 1000, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 164400, 164, 0.16, true, true, false,  (0)947620 452048 351266 345276 180718 (5)138222 768621 304989 16317 579451 (10)595266 24790 964555 274630 471087 (15)131015 199917 698673 100331 426848 (20)591324 616697 731956 380279 291170 (25)674836 536903 83452 732574 109747 (30)257211,  (0)278 1209 1697 3436 4617 (5)6488 7010 8840 9096 11508 (10)12644 12764 15090 15580 15750 (15)16317 16933 19193 20298 22618 (20)23720 24790 25538 26130 27223 (25)27367 32470 32765 35221 35515 (30)35624, res\custom\ran1000-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran1000-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 1762900, 1762, 1.76, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 1510100, 1510, 1.51, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 1473500, 1473, 1.47, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 2303900, 2303, 2.3, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 2011800, 2011, 2.01, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran10K-u.dat, 10000, 10000, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 1988400, 1988, 1.99, true, true, false,  (0)107073 740114 241574 882179 227303 (5)770819 267754 574153 223582 290533 (10)391827 228776 24439 507977 721297 (15)838927 439106 567827 302836 192711 (20)264245 381784 715555 273833 304757 (25)290339 375734 755312 810628 623314 (30)68273,  (0)38 44 238 328 423 (5)461 787 982 1062 1260 (10)1356 1376 1410 1474 1583 (15)1596 1597 1670 1761 1791 (20)1802 1865 2064 2081 2186 (25)2256 2378 2837 2864 2899 (30)2943, res\custom\ran10K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran10K-u.dat
ran20-u.dat, 20, 20, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 38000, 38, 0.04, true, true, false,  (0)43 19 66 78 75 (5)4 14 9 70 30 (10)39 63 20 26 3 (15)67 82 80 76 86,  (0)3 4 9 14 19 (5)20 26 30 39 43 (10)63 66 67 70 75 (15)76 78 80 82 86, res\custom\ran20-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran20-u.dat
ran20-u.dat, 20, 20, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 37400, 37, 0.04, true, true, false,  (0)43 19 66 78 75 (5)4 14 9 70 30 (10)39 63 20 26 3 (15)67 82 80 76 86,  (0)3 4 9 14 19 (5)20 26 30 39 43 (10)63 66 67 70 75 (15)76 78 80 82 86, res\custom\ran20-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran20-u.dat
ran20-u.dat, 20, 20, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 34600, 34, 0.03, true, true, false,  (0)43 19 66 78 75 (5)4 14 9 70 30 (10)39 63 20 26 3 (15)67 82 80 76 86,  (0)3 4 9 14 19 (5)20 26 30 39 43 (10)63 66 67 70 75 (15)76 78 80 82 86, res\custom\ran20-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran20-u.dat
ran20-u.dat, 20, 20, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 17000, 17, 0.02, true, true, false,  (0)43 19 66 78 75 (5)4 14 9 70 30 (10)39 63 20 26 3 (15)67 82 80 76 86,  (0)3 4 9 14 19 (5)20 26 30 39 43 (10)63 66 67 70 75 (15)76 78 80 82 86, res\custom\ran20-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran20-u.dat
ran20-u.dat, 20, 20, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 19600, 19, 0.02, true, true, false,  (0)43 19 66 78 75 (5)4 14 9 70 30 (10)39 63 20 26 3 (15)67 82 80 76 86,  (0)3 4 9 14 19 (5)20 26 30 39 43 (10)63 66 67 70 75 (15)76 78 80 82 86, res\custom\ran20-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran20-u.dat
ran20-u.dat, 20, 20, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 17100, 17, 0.02, true, true, false,  (0)43 19 66 78 75 (5)4 14 9 70 30 (10)39 63 20 26 3 (15)67 82 80 76 86,  (0)3 4 9 14 19 (5)20 26 30 39 43 (10)63 66 67 70 75 (15)76 78 80 82 86, res\custom\ran20-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran20-u.dat
ran200-u.dat, 200, 200, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 48200, 48, 0.05, true, true, false,  (0)1086 4981 3183 4899 1808 (5)4175 4058 1167 527 3395 (10)4357 4670 591 936 1200 (15)2800 1030 4276 1669 252 (20)604 2431 4971 3724 3270 (25)835 4743 2460 3719 3831 (30)1628,  (0)95 97 102 115 169 (5)188 205 233 238 252 (10)333 352 357 389 394 (15)454 457 471 480 527 (20)528 535 561 591 604 (25)660 669 672 696 699 (30)711, res\custom\ran200-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran200-u.dat
ran200-u.dat, 200, 200, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 52600, 52, 0.05, true, true, false,  (0)1086 4981 3183 4899 1808 (5)4175 4058 1167 527 3395 (10)4357 4670 591 936 1200 (15)2800 1030 4276 1669 252 (20)604 2431 4971 3724 3270 (25)835 4743 2460 3719 3831 (30)1628,  (0)95 97 102 115 169 (5)188 205 233 238 252 (10)333 352 357 389 394 (15)454 457 471 480 527 (20)528 535 561 591 604 (25)660 669 672 696 699 (30)711, res\custom\ran200-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran200-u.dat
ran200-u.dat, 200, 200, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 77000, 77, 0.08, true, true, false,  (0)1086 4981 3183 4899 1808 (5)4175 4058 1167 527 3395 (10)4357 4670 591 936 1200 (15)2800 1030 4276 1669 252 (20)604 2431 4971 3724 3270 (25)835 4743 2460 3719 3831 (30)1628,  (0)95 97 102 115 169 (5)188 205 233 238 252 (10)333 352 357 389 394 (15)454 457 471 480 527 (20)528 535 561 591 604 (25)660 669 672 696 699 (30)711, res\custom\ran200-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran200-u.dat
ran200-u.dat, 200, 200, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 62300, 62, 0.06, true, true, false,  (0)1086 4981 3183 4899 1808 (5)4175 4058 1167 527 3395 (10)4357 4670 591 936 1200 (15)2800 1030 4276 1669 252 (20)604 2431 4971 3724 3270 (25)835 4743 2460 3719 3831 (30)1628,  (0)95 97 102 115 169 (5)188 205 233 238 252 (10)333 352 357 389 394 (15)454 457 471 480 527 (20)528 535 561 591 604 (25)660 669 672 696 699 (30)711, res\custom\ran200-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran200-u.dat
ran200-u.dat, 200, 200, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 96300, 96, 0.1, true, true, false,  (0)1086 4981 3183 4899 1808 (5)4175 4058 1167 527 3395 (10)4357 4670 591 936 1200 (15)2800 1030 4276 1669 252 (20)604 2431 4971 3724 3270 (25)835 4743 2460 3719 3831 (30)1628,  (0)95 97 102 115 169 (5)188 205 233 238 252 (10)333 352 357 389 394 (15)454 457 471 480 527 (20)528 535 561 591 604 (25)660 669 672 696 699 (30)711, res\custom\ran200-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran200-u.dat
ran200-u.dat, 200, 200, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 46100, 46, 0.05, true, true, false,  (0)1086 4981 3183 4899 1808 (5)4175 4058 1167 527 3395 (10)4357 4670 591 936 1200 (15)2800 1030 4276 1669 252 (20)604 2431 4971 3724 3270 (25)835 4743 2460 3719 3831 (30)1628,  (0)95 97 102 115 169 (5)188 205 233 238 252 (10)333 352 357 389 394 (15)454 457 471 480 527 (20)528 535 561 591 604 (25)660 669 672 696 699 (30)711, res\custom\ran200-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran200-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 20700, 20, 0.02, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 42200, 42, 0.04, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_1ST_K_50_IS, FIRST_ELEMENT, 50, Yes, 79700, 79, 0.08, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_MID_K_1_NO_IS, MEDIAN_OF_THREE, 1, No, 27000, 27, 0.03, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_MID_K_1_NO_IS_ALT, MEDIAN_OF_THREE_WITH_SWAPS, 1, No, 22500, 22, 0.02, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran25-u.dat, 25, 25, RANDOM, QS_MID_WSWAP_K_1_NO_IS, MEDIAN_OF_THREE_ALT, 1, No, 21800, 21, 0.02, true, true, false,  (0)36025 26324 240256 36324 423636 (5)384364 483468 746880 313103 126041 (10)966421 285932 640244 946026 313640 (15)489984 456262 154379 783568 506395 (20)555881 816039 727304 338778 686257,  (0)26324 36025 36324 126041 154379 (5)240256 285932 313103 313640 338778 (10)384364 423636 456262 483468 489984 (15)506395 555881 640244 686257 727304 (20)746880 783568 816039 946026 966421, res\custom\ran25-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran25-u.dat
ran2K-u.dat, 2000, 2000, RANDOM, QS_1ST_K_1_NO_IS, FIRST_ELEMENT, 1, No, 379600, 379, 0.38, true, true, false,  (0)519536 450687 100238 639932 212888 (5)333668 736353 238810 552306 664683 (10)864689 328644 630966 243688 7029 (15)37000 944801 548227 951980 168108 (20)205957 10853 352575 421412 322682 (25)443451 260162 816685 415218 328362 (30)521369,  (0)453 951 1264 1363 1931 (5)2473 2868 3161 4121 4560 (10)4992 5843 6360 7029 7535 (15)8554 8856 9154 9718 10012 (20)10853 11321 11765 12072 12428 (25)12462 12674 12735 12826 12888 (30)13558, res\custom\ran2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran2K-u.dat
ran2K-u.dat, 2000, 2000, RANDOM, QS_1ST_K_100_IS, FIRST_ELEMENT, 100, Yes, 354500, 354, 0.35, true, true, false,  (0)519536 450687 100238 639932 212888 (5)333668 736353 238810 552306 664683 (10)864689 328644 630966 243688 7029 (15)37000 944801 548227 951980 168108 (20)205957 10853 352575 421412 322682 (25)443451 260162 816685 415218 328362 (30)521369,  (0)453 951 1264 1363 1931 (5)2473 2868 3161 4121 4560 (10)4992 5843 6360 7029 7535 (15)8554 8856 9154 9718 10012 (20)10853 11321 11765 12072 12428 (25)12462 12674 12735 12826 12888 (30)13558, res\custom\ran2K-u.dat, O:\OneDrive\Code\IntelliJ\Timmons\res\custom\ran2K-u.dat
